name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace,cyclomatic
"void SampleScanActivity$3.onReceive(Context,Intent)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity$3.onReceive(android.content.Context,android.content3802",1,0,  ,64,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,339,1262,N,"void void SampleScanActivity$3.onReceive(Context,Intent)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity$3 *this, class android.content.Context *c, class android.content.Intent *i)",8,0.88,0.60,0,3,339 341 345 346 357,1
"SampleScanActivity$4.<init>(SampleScanActivity)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity$4.<init>(de.tuhh.ti5.androidsvgnavimap.SampleScanAc64E9",1,0,  ,26,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,177,1262,N,"void SampleScanActivity$4.<init>(SampleScanActivity)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity$4 *this, class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this$0)",6,0.83,0.48,1,1,177 425,1
"void SampleScanActivity$4.onReceive(Context,Intent)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity$4.onReceive(android.content.Context,android.content7950",1,0,  ,127,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,427,1262,N,"void void SampleScanActivity$4.onReceive(Context,Intent)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity$4 *this, class android.content.Context *c, class android.content.Intent *i)",22,0.00,1.77,0,58,,1
"SampleScanActivity$5.<init>(SampleScanActivity)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity$5.<init>(de.tuhh.ti5.androidsvgnavimap.SampleScanAc67F9",1,0,  ,28,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,866,1262,N,"void SampleScanActivity$5.<init>(SampleScanActivity)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity$5 *this, class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this$0)",6,0.83,0.48,1,1,866 1251,1
"void SampleScanActivity$5.run()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity$5.run():void",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,1253,1262,N,"void void SampleScanActivity$5.run()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity$5 *this)",5,0.80,0.00,0,0,1253 1254 1255,1
"void SampleScanActivity.<clinit>()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.<clinit>():void",1,0,  ,32,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,85,1262,N,"class java.lang.Object *void SampleScanActivity.<clinit>()(class java.lang.String *field)",7,0.86,0.30,0,1,85 211,1
"SampleScanActivity.<init>()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.<init>()",1,0,  ,190,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,77,1262,N,"void SampleScanActivity.<init>()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this)",25,0.96,0.95,0,8,77 87 89 91 120 203 204 205 213 214 216 882 883 1238,1
"de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.InferGeneratedHarness()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.InferGeneratedHarness()",0,1,  ,271,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/infer-out/sources/de.tuhh.ti5.androidsvgnavimap.SampleScanActivity_InferGeneratedHarness.java,32,0,N,"void de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.InferGeneratedHarness()()",3,0.00,1.23,0,16,,1
"LocateService SampleScanActivity.access$002(SampleScanActivity,LocateService)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.access$002(de.tuhh.ti5.androidsvgnavimap.SampleScanB394",1,0,  ,26,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,77,1262,N,"class james.weka.android.LocateService *LocateService SampleScanActivity.access$002(SampleScanActivity,LocateService)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *x0, class james.weka.android.LocateService *x1)",5,0.80,0.48,2,0,77,1
"Map SampleScanActivity.calculateLocation(String)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.calculateLocation(java.lang.String):java.util.Map",0,1,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,934,1262,N,"class java.util.Map *Map SampleScanActivity.calculateLocation(String)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class java.lang.String *arffBag)",286,0.00,1.99,0,97,,33
"StringBuffer SampleScanActivity.createArffBagFromScanResult(List,boolean)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.createArffBagFromScanResult(java.util.List,boolean)5077",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,1203,1262,N,"class java.lang.StringBuffer *StringBuffer SampleScanActivity.createArffBagFromScanResult(List,boolean)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class java.util.List *l, _Bool onlyUseKnownBssids)",33,0.00,1.15,1,12,,4
"void SampleScanActivity.createArffFile(View)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.createArffFile(android.view.View):void",1,0,  ,45,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,507,1262,N,"void void SampleScanActivity.createArffFile(View)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class android.view.View *v)",9,0.00,1.69,0,48,,1
"void SampleScanActivity.createArffFile(String,String,String)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.createArffFile(java.lang.String,java.lang.String,ja0940",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,520,1262,N,"void void SampleScanActivity.createArffFile(String,String,String)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class java.lang.String *arffname, class java.lang.String *logname, class java.lang.String *content)",210,0.00,1.70,2,47,,27
"void SampleScanActivity.createLogEntry(String)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.createLogEntry(java.lang.String):void",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,719,1262,N,"void void SampleScanActivity.createLogEntry(String)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class java.lang.String *arffBag)",67,0.00,1.41,1,24,,10
"void SampleScanActivity.doBindService()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.doBindService():void",1,0,  ,64,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,106,1262,N,"void void SampleScanActivity.doBindService()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this)",8,0.88,0.70,1,3,106 107 109 110,1
"void SampleScanActivity.doUnbindService()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.doUnbindService():void",2,0,  ,69,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,112,1262,N,"void void SampleScanActivity.doUnbindService()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this)",8,0.88,0.60,2,1,112 113 115 116 118,2
"Object SampleScanActivity.getKeyByValue(Map,Object)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.getKeyByValue(java.util.Map,java.lang.Object):java.1864",3,0,  ,522,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,1229,1262,N,"class java.lang.Object *Object SampleScanActivity.getKeyByValue(Map,Object)(class java.util.Map *map, class java.lang.Object *value)",19,0.89,0.90,0,7,1229 1230 1231 1232 1235,3
"String SampleScanActivity.getLogLineFromArffBag(String)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.getLogLineFromArffBag(java.lang.String):java.lang.SCB9B",0,0,  ,233,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,705,1262,N,"class java.lang.String *String SampleScanActivity.getLogLineFromArffBag(String)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class java.lang.String *arffBag)",21,0.00,1.15,3,10,,2
"String SampleScanActivity.getRoom()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.getRoom():java.lang.String",1,0,  ,46,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,220,1262,N,"class java.lang.String *String SampleScanActivity.getRoom()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this)",6,0.83,0.90,5,2,220 221,1
"String SampleScanActivity.getWorkDir()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.getWorkDir():java.lang.String",1,0,  ,122,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,616,1262,N,"class java.lang.String *String SampleScanActivity.getWorkDir()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this)",12,0.92,1.20,7,8,616 618 619 620,1
"void SampleScanActivity.hideKeyboard()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.hideKeyboard():void",1,0,  ,66,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,501,1262,N,"void void SampleScanActivity.hideKeyboard()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this)",8,0.88,0.85,3,3,501 502 503 505,1
"void SampleScanActivity.logWifiScans(View)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.logWifiScans(android.view.View):void",2,1,  ,382,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,309,1262,N,"void void SampleScanActivity.logWifiScans(View)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class android.view.View *v)",33,0.94,1.38,0,23,309 311 313 314 316 321 322 327 328 329 330 331 333 335 337 360 362 363 364 365 366 367 369,3
"void SampleScanActivity.onBackPressed()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.onBackPressed():void",2,0,  ,138,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,1241,1262,N,"void void SampleScanActivity.onBackPressed()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this)",14,0.93,0.95,0,8,1241 1243 1244 1247 1248 1250 1251 1258 1260,2
"void SampleScanActivity.onCreate(Bundle)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.onCreate(android.os.Bundle):void",0,1,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,227,1262,N,"void void SampleScanActivity.onCreate(Bundle)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class android.os.Bundle *savedInstanceState)",61,0.00,1.51,0,31,,3
"boolean SampleScanActivity.onCreateOptionsMenu(Menu)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.onCreateOptionsMenu(android.view.Menu):boolean",1,0,  ,38,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,927,1262,N,"_Bool boolean SampleScanActivity.onCreateOptionsMenu(Menu)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class android.view.Menu *menu)",6,0.83,0.48,0,2,927 928 929 930,1
"void SampleScanActivity.onDestroy()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.onDestroy():void",4,0,  ,433,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,758,1262,N,"void void SampleScanActivity.onDestroy()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this)",18,0.94,1.04,0,10,758 759 760 761 762 763 764 766,2
"void SampleScanActivity.onResume()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.onResume():void",1,0,  ,26,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,876,1262,N,"void void SampleScanActivity.onResume()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this)",6,0.83,0.48,0,2,876 877 879,1
"void SampleScanActivity.onStop()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.onStop():void",2,0,  ,238,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,769,1262,N,"void void SampleScanActivity.onStop()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this)",16,0.94,0.95,0,8,769 770 771 772 774 775,2
"void SampleScanActivity.readAndParseLogFile()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.readAndParseLogFile():void",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,625,1262,N,"void void SampleScanActivity.readAndParseLogFile()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this)",123,0.00,1.64,3,40,,14
"void SampleScanActivity.saveModelToSdcard(SharedPreferences,File)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.saveModelToSdcard(android.content.SharedPreferences27CD",0,0,TO,334,1,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,1157,1262,N,"void void SampleScanActivity.saveModelToSdcard(SharedPreferences,File)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class android.content.SharedPreferences *sharedPref, class java.io.File *classifierfile)",85,0.00,1.23,1,15,,19
"void SampleScanActivity.scanNow(View)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.scanNow(android.view.View):void",0,1,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,371,1262,N,"void void SampleScanActivity.scanNow(View)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class android.view.View *v)",96,0.00,1.53,0,33,,11
"ArrayAdapter SampleScanActivity.setAutocompleteStrings(Set)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.setAutocompleteStrings(java.util.Set):android.widgeD9F0",2,0,  ,261,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,288,1262,N,"class android.widget.ArrayAdapter *ArrayAdapter SampleScanActivity.setAutocompleteStrings(Set)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class java.util.Set *rooms2)",15,0.67,1.08,4,7,288 290 291 295 297 298,2
"void SampleScanActivity.showLocateMeResults(Map)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.showLocateMeResults(java.util.Map):void",0,1,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,777,1262,N,"void void SampleScanActivity.showLocateMeResults(Map)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class java.util.Map *props)",49,0.00,1.32,0,20,,3
"void SampleScanActivity.startWekaService(View)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.startWekaService(android.view.View):void",4,1,  ,451,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,904,1262,N,"void void SampleScanActivity.startWekaService(View)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class android.view.View *v)",25,0.96,1.20,0,15,904 906 907 908 909 911 913 915 917 918 919 921 924,4
"void SampleScanActivity.stopWekaService(View)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.stopWekaService(android.view.View):void",5,1,TO,488,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,885,1262,N,"void void SampleScanActivity.stopWekaService(View)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class android.view.View *v)",22,0.95,1.11,0,12,885 886 887 888 889 891 892 895 896 897 899 902,4
"void SampleScanActivity.takeWifiScanNow(View)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.takeWifiScanNow(android.view.View):void",1,0,  ,64,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,303,1262,N,"void void SampleScanActivity.takeWifiScanNow(View)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class android.view.View *v)",8,0.88,0.60,0,3,303 304 305 306 307,1
"void SampleScanActivity.toastMessage(String)","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.toastMessage(java.lang.String):void",1,0,  ,48,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,278,1262,N,"void void SampleScanActivity.toastMessage(String)(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this, class java.lang.String *string)",7,0.86,0.70,1,3,278 279 280 282,1
"void SampleScanActivity.updateResults()","de.tuhh.ti5.androidsvgnavimap.SampleScanActivity.updateResults():void",0,1,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/SampleScanActivity.java,823,1262,N,"void void SampleScanActivity.updateResults()(class de.tuhh.ti5.androidsvgnavimap.SampleScanActivity *this)",68,0.00,1.43,1,25,,5
"Utils.<init>()","de.tuhh.ti5.androidsvgnavimap.Utils.<init>()",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Utils.java,12,77,N,"void Utils.<init>()(class de.tuhh.ti5.androidsvgnavimap.Utils *this)",5,0.80,0.30,0,1,12,1
"void Utils.copyFile(File,File)","de.tuhh.ti5.androidsvgnavimap.Utils.copyFile(java.io.File,java.io.File):void",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Utils.java,40,77,N,"void void Utils.copyFile(File,File)(class java.io.File *sourceFile, class java.io.File *destFile)",36,0.00,1.00,0,9,,8
"void Utils.deleteFolder(File)","de.tuhh.ti5.androidsvgnavimap.Utils.deleteFolder(java.io.File):void",0,0,TO,668,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Utils.java,63,77,N,"void void Utils.deleteFolder(File)(class java.io.File *folder)",22,0.00,0.78,1,4,,4
"File Utils.getSdDir(String)","de.tuhh.ti5.androidsvgnavimap.Utils.getSdDir(java.lang.String):java.io.File",1,0,  ,60,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Utils.java,14,77,N,"class java.io.File *File Utils.getSdDir(String)(class java.lang.String *directory)",30,0.20,1.15,0,13,14 15 17 36,5
"WifiScanConditionsDialogFragment.<init>()","de.tuhh.ti5.androidsvgnavimap.WifiScanConditionsDialogFragment.<init>()",1,0,  ,16,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/WifiScanConditionsDialogFragment.java,13,21,N,"void WifiScanConditionsDialogFragment.<init>()(class de.tuhh.ti5.androidsvgnavimap.WifiScanConditionsDialogFragment *this)",5,0.80,0.30,0,1,13 15,1
"de.tuhh.ti5.androidsvgnavimap.WifiScanConditionsDialogFragment.InferGeneratedHarness()","de.tuhh.ti5.androidsvgnavimap.WifiScanConditionsDialogFragment.InferGeneratedHarness()",1,0,  ,8,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/infer-out/sources/de.tuhh.ti5.androidsvgnavimap.WifiScanConditionsDialogFragment_InferGeneratedHarness.java,1,0,N,"void de.tuhh.ti5.androidsvgnavimap.WifiScanConditionsDialogFragment.InferGeneratedHarness()()",3,1.00,0.00,0,0,1,1
"Dialog WifiScanConditionsDialogFragment.onCreateDialog(Bundle)","de.tuhh.ti5.androidsvgnavimap.WifiScanConditionsDialogFragment.onCreateDialog(android.os.Bundle):andCED4",1,0,  ,32,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/WifiScanConditionsDialogFragment.java,19,21,N,"class android.app.Dialog *Dialog WifiScanConditionsDialogFragment.onCreateDialog(Bundle)(class de.tuhh.ti5.androidsvgnavimap.WifiScanConditionsDialogFragment *this, class android.os.Bundle *savedInstanceState)",5,0.80,0.30,0,1,19,1
"AndroidDatabaseManager$1.<init>(AndroidDatabaseManager,LinearLayout,Spinner,TextView,EditText,Button,Button)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$1.<init>(de.tuhh.ti5.androidsvgnavimap.db.An9F05",1,1,  ,228,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,168,1274,N,"void AndroidDatabaseManager$1.<init>(AndroidDatabaseManager,LinearLayout,Spinner,TextView,EditText,Button,Button)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$1 *this, class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager *this$0, class android.widget.LinearLayout *$bcvar2, class android.widget.Spinner *$bcvar3, class android.widget.TextView *$bcvar4, class android.widget.EditText *$bcvar5, class android.widget.Button *$bcvar6, class android.widget.Button *$bcvar7)",12,0.92,0.60,2,1,168 175,1
"void AndroidDatabaseManager$1.onClick(View)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$1.onClick(android.view.View):void",1,1,  ,212,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,178,1274,N,"void void AndroidDatabaseManager$1.onClick(View)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$1 *this, class android.view.View *v)",12,0.92,0.60,1,2,178 180 181 182 183 184 185 186 187 188,1
